Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role
9fd1f4bba977a6ad35adb2455f47c3c7,2019-07-04 06:18:04 +0000, Functional Consultant, Not Disclosed by Recruiter ,4 - 6 yrs, Agile Methodology| Life Cycle| Business Analytics| Capability Building| Requirement Gathering| Contract Management| System Engineering| Quality Assurance| Functional Consultancy| Professional Services,System Design/Implementation/ERP/CRM,Chandigarh,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Business Analyst
7295db2195fd4e4937e2e819a3244ab5,2019-08-04 23:57:41 +0000, Graphic Designer, Not Disclosed by Recruiter ,3 - 6 yrs, 3D Designer| Photography| Media| Computer| Graphic Designing,,Gurgaon,Other,Other,Other
a471c952963318fa536524e4f6cf0159,2019-07-06 17:43:35 +0000, Graphic Designer, Not Disclosed by Recruiter ,0 - 3 yrs, adobe indesign| hiring| adobe photoshop| photoshop| graphics| web designing| graphic designer| tools| and quality| english language,Creative,"Bengaluru,Bengaluru / Bangalore","Design , Creative , User Experience","Pharma, Biotech, Clinical Research",Graphic Designer
9287f25bad37b1982a640cb592b45796,2019-08-05 12:46:56 +0000, Graphic Designer, Not Disclosed by Recruiter ,3 - 5 yrs, Adobe Photoshop| emailer| adobe illustrator| Dreamweaver| HTML| Graphic Designing| graphic designer| corel draw,Creative,Noida,"Design , Creative , User Experience","Media, Entertainment, Internet",Graphic Designer
6ceb283d61d2eb3d77ccef659d56e037,2019-08-05 18:57:02 +0000, Graphic Designer, Not Disclosed by Recruiter ,2 - 3 yrs, adobe| photoshop| corel draw| designer| draw| graphic,Creative,Chennai,"Design , Creative , User Experience","IT-Software, Software Services",Graphic Designer
37069def3b367d2a06ec243f445c3a9f,2019-08-04 17:51:16 +0000, Graphic Designer," 2,00,000 - 3,00,000 PA. ",2 - 3 yrs, art| Customer Focus| Creative Services| Creativity| graphic designing| adobe photoshop| Corel Draw| Photoshop,Creative,Gurgaon,"Design , Creative , User Experience","IT-Software, Software Services",Graphic Designer
20000a563c80a671b70eafd25bd49172,2019-07-06 21:56:58 +0000, Graphics Designer, Not Disclosed by Recruiter ,2 - 7 yrs, acrobat| coral draw| dreamweaver| design| photoshop| ideas| creative designs| graphics| freehand| illustrator,Creative,"Delhi,Delhi","Design , Creative , User Experience","Advertising, PR, MR, Event Management",Graphic Designer
0c17c5e224bb52873777b5f921eb4725,2019-07-04 14:47:19 +0000, Guest Relation Executive," 2,75,000 - 3,50,000 PA. ",3 - 4 yrs, arrivals| customer service| guest handling| Front Office,Front Office/Customer Care,"Mumbai (J B Nagar) ,Mumbai Suburbs","Hotels , Restaurants","Travel , Hotels , Restaurants , Airlines , Railways",Front Office/Guest Relations Executive/Manager
f321d6b82e6012bc79c95b6c6e7cf352,2019-07-06 10:43:16 +0000, Hadoop Developer, Not Disclosed by Recruiter ,3 - 8 yrs, big data| Pig| kafkat,Programming & Design,"Bengaluru,Chennai,Hyderabad","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
185ca14f5c1060483ef7b7d1c6c4e9ea,2019-08-05 21:36:09 +0000, Hardware Design Engineer, Not Disclosed by Recruiter ,0 - 2 yrs, Analytical skills| Analytical| Hardware design| Testing,Engineering Design,Hyderabad,"Engineering Design , R&D","IT-Software, Software Services",Design Engineer
1b9723c287f8c6d4715f821bf544dbb3,2019-08-04 09:24:45 +0000, Hardware Design Engineer," 5,00,000 - 12,00,000 PA. ",6 - 11 yrs, arm processor| Embedded Software| altium| pcb designing| pspice| emc| pcb| hardware engineer,IT Hardware,Bengaluru,"IT Hardware , Technical Support , Telecom Engineering","Industrial Products, Heavy Machinery",Hardware Design Engineer
9d2d149b8e1eebe184a5e1a862b7ac8f,2019-08-04 17:57:39 +0000, Head - Digital Marketing," 15,00,000 - 18,00,000 PA. ",8 - 13 yrs, Analytical Ability| Customer Experience| Marketing Campaigns| Digital Marketing| Strong Analytical Skills,Senior Management,Mumbai,"Marketing , Advertising , MR , PR , Media Planning","Retail, Wholesale",Head/VP/GM/ Mgr-Online/Digital Marketing
06e8948ab33231b825a09d3452f7d762,2019-08-04 23:48:53 +0000, Head of Academics, Not Disclosed by Recruiter ,10 - 20 yrs, academics,Other,Mumbai,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Other
26915b3dbf68fbf69cbd260052b221f8,2019-07-04 06:03:45 +0000, Head of Academics, Not Disclosed by Recruiter ,10 - 20 yrs, academics,Other,Mumbai (Mazgaon) ,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Other
7c511471df90ff4d70483679fdd09e38,2019-08-04 04:27:03 +0000, Hindi Call Center ( CCE ) Bpo JOB !! Fresher {10/12th} pass Apply NOW," 1,25,000 - 3,75,000 PA. ",0 - 3 yrs, bpo| cce| inbound| customer service| customer care| call center| kpo| customer support| domestic| executive| voice process| calling| international,Voice,"Delhi NCR,Gurgaon,Noida","ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Telecalling/Telemarketing Executive
9d5c95c6ab635a4c72f7864a0c9a2b4e,2019-08-04 21:22:59 +0000, Hiring Inbound Tech Support Executives for US/ UK shift, Not Disclosed by Recruiter ,0 - 3 yrs, Bonus| Sales Associate| Technical support| Issue| Senior| Inbound calls| US shift| Software,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
112df4082a9d81ece10ae46d0d3d1a7f,2019-07-05 04:48:21 +0000, HR &amp; Administration Executive, Not Disclosed by Recruiter ,4 - 8 yrs, Administration Management| Overall Administration| HR Administration| Leave| HR Operations| Policy Implementation| Payroll Processing,HR/ Recruitment / IR,Bengaluru,"HR , Recruitment , Administration , IR","Real Estate, Property",HR Executive
97e5d1d1da942da50a09d4f949705f11,2019-08-04 17:27:15 +0000, HR Consultant, Not Disclosed by Recruiter ,2 - 5 yrs, Application integration| Front end| html5| Wordpress| Javascript| PHP| MVC| Object oriented programming| Recruitment| CSS3,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer
e0be4cbad73d35f0afbb8a3f3b142ef8,2019-08-04 08:06:01 +0000, HR Executive, Not Disclosed by Recruiter ,3 - 4 yrs, accountant| hr reporting| accounting| attendance,HR/ Recruitment / IR,Gurgaon,"HR , Recruitment , Administration , IR","Automobile, Auto Anciliary, Auto Components",HR Executive
c2c9dbb36d95261f587c4d9c6ea94418,2019-07-06 18:01:54 +0000, HR EXECUTIVE, Not Disclosed by Recruiter ,2 - 5 yrs, Administration| DEC| HR| Executive management| Management| Recruitment,HR/ Recruitment / IR,Delhi,"HR , Recruitment , Administration , IR","BPO, Call Centre, ITeS",Recruitment Executive
516b113c312577a9b4c37595bb78a98d,2019-08-06 03:55:22 +0000, HR Executive," 1,50,000 - 2,50,000 PA. ",2 - 5 yrs, Attendance| Salary| wages| PF| ESIC| Bonus| Leave| labour laws| HR| personnel| statutory compliances| industrial relations,HR/ Recruitment / IR,Delhi NCR,"HR , Recruitment , Administration , IR","Recruitment, Staffing",HR Executive
ed4b9417c66ededbadd528960bb87e5d,2019-08-06 08:35:33 +0000, HR INTERN, Not Disclosed by Recruiter ,10 - 15 yrs, Administration| PDF| Recruitment| HR operations| Accounting| Banking,Other,Bengaluru,"HR , Recruitment , Administration , IR","Banking, Financial Services, Broking",Trainee
76893bb59de202a1773f5c49a4584083,2019-08-04 12:35:31 +0000, Hybrid App Developer, Not Disclosed by Recruiter ,2 - 3 yrs, ajax| application development| mysql| css| development| software| testing| mobile| jquery| application| web| optimization| performance optimization| agile,Programming & Design,Kolkata,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
e137f7ddec6be21cd3475cf040c23d71,2019-08-04 03:11:56 +0000, Hybrid Mobile Application Developer, Best in the Industry and performance driven work culture supported by a fully automated in-house appraisal system. ,2 - 4 yrs, Angularjs| Java| Ios Development| jQuery Mobile| MySQL| Android Development| Bootstrap| PHP| Web Application Development| SQL Server| ASP.Net MVC| Mobile Application Development,Programming & Design,Kolkata,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
c0cb317434374be790d434ee3f79fb8d,2019-07-05 23:47:44 +0000, Immediate Opening for Asp.net Developer - Mumbai," 8,00,000 - 11,00,000 PA. ",4 - 6 yrs, ASP.Net MVC| Entity Framework| LINQ| Web Technologies| MySQL,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
3fafbaac21e5ec3bf38af093834b870b,2019-08-05 05:30:59 +0000, Inbound Tech Support Process, Not Disclosed by Recruiter ,0 - 1 yrs, BPO| Customer service| Technical support| Outbound| process| Sales| Technical| US shift| Antivirus| Comp,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
1493a908e572890b9f9d6f21372b1906,2019-07-06 19:16:36 +0000, Incident Manager, Not Disclosed by Recruiter ,9 - 13 yrs, Basic| Change management| Ticketing| Usage| Relationship| Problem management| Incident management| Routing| Troubleshooting| ITIL,Admin/Maintenance/Security/Datawarehousing,Bengaluru,"IT Software - Network Administration , Security","IT-Software, Software Services",Technical Support Engineer
a0215276a6c9bd1be9ee6a2b864a1694,2019-07-07 03:41:12 +0000, Information Technology, Not Disclosed by Recruiter ,10 - 15 yrs, Application development| SDLC| Agile| Solution architecture| Enterprise architecture| application architecture| Architecture| Cost benefit analysis| Solution design| Application software,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Telcom, ISP",Technical Architect
89087e9a88e0ca315b1752ee31d72a27,2019-08-05 20:45:00 +0000, Information Technology, Not Disclosed by Recruiter ,5 - 10 yrs, Automation| Enterprise applications| devops| Tools| Service| Troubleshooting| Information technology| Virtualization| closure| Analytics,Programming & Design,"Bengaluru,Pune","IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer
8ea0977ee59b07ff92151c2e472a3059,2019-07-06 11:13:04 +0000, INTERN, Not Disclosed by Recruiter ,0 - 1 yrs, Administration| Illustrator| Social media| Project management| MS Word| Event planning| Photoshop| Powerpoint| Internship,Public Relations,Mumbai,"Marketing , Advertising , MR , PR , Media Planning","Real Estate, Property",Public Relations & Media Relations Manager
4eb486ba27418d67f8dadc245c18202e,2019-07-05 09:17:43 +0000, Intern - Product Validation, Not Disclosed by Recruiter ,2 - 6 yrs, Analog| Perl| Mixed signal| Cadence Virtuoso| product validation| Scripting| Intern| Manager Technology,Programming & Design,Noida,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Software Developer
6b6ac6c55728091b8819ce31a4ae6ff1,2019-08-05 12:48:30 +0000, Intern - Product Validation, Not Disclosed by Recruiter ,0 - 1 yrs, Automation| Semiconductor| Analog| Mixed signal| Intellectual property| Perl| product validation| Cadence Virtuoso| Scripting,Programming & Design,Noida,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Software Developer
2d039674278fa328c9fc67e01264d5e7,2019-08-05 08:25:09 +0000, Intern - Software Engineering, Not Disclosed by Recruiter ,0 - 1 yrs, Automation| Javascript| Python| algorithms| Semiconductor| c| technical| software| Debugging| Programming| Troubleshooting| tools| Intellectual property| design| Hardware| applications,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
8fa9f8b38003d114c034f274421c97dd,2019-07-06 20:26:20 +0000, Internship, Not Disclosed by Recruiter ,0 - 1 yrs, Backend| Web technologies| jQuery| Front end| Debugging| Schema| Javascript| HTML| Internship| Android,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Media, Entertainment, Internet",Software Developer
b6573ac10a4ef4e01911f52c217f0dc5,2019-07-06 17:30:59 +0000, Investment Advisor, Not Disclosed by Recruiter ,2 - 7 yrs, Bonds| Investment| business opportunity| Investment Advisor| Client relationship| Mutual funds| Management| Verbal| level| MIN,Retail/Personal Banking,Ghaziabad,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",National Head
1ce393f9a2d0177c55a6970955547cf8,2019-07-06 21:36:01 +0000, iOS App Developer, Not Disclosed by Recruiter ,2 - 7 yrs, algorithms| sqlite| data structures| graphics| mobile application development| ios,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
0e4d56ef62d80e05c78ee8b7fe7aad90,2019-08-05 09:17:27 +0000, iOS Developer, Not Disclosed by Recruiter ,1 - 6 yrs, .NET| HTML| Python| assembly language| JavaScript| mobile| Oracle| SQL,Programming & Design,"Hyderabad,Raipur",IT Software - Mobile,"IT-Software, Software Services",Software Developer
7b8c096562a3b6cf20cb71c8c8a11e35,2019-08-04 08:28:31 +0000, IOS Developer, Not Disclosed by Recruiter ,2 - 7 yrs, algorithms| Ios Development| IPhone SDK| Objective C| JSON| Cocoa| SQL| XML| SQLite| Swift| Media Player| data structures| API| DBMS| XCode,Programming & Design,Ahmedabad,IT Software - Mobile,"IT-Software, Software Services",Software Developer
12984df44ec06d84439afae1fd8890da,2019-07-06 18:31:08 +0000, iOS developer, Not Disclosed by Recruiter ,2 - 5 yrs, assembly language| Six Sigma| JavaScript| .NET| HTML| Oracle| Python| SQL,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Aviation, Aerospace, Aeronautical",Software Developer
64df69733e0fd972db560de00db38846,2019-08-04 05:54:22 +0000, iOS Developer, Not Disclosed by Recruiter ,2 - 5 yrs, bca| graphics| application development| b tech| core| b sc| application| b e| ios| publishing| animation,Programming & Design,"Chandigarh,Chandigarh",IT Software - Mobile,"IT-Software, Software Services",Software Developer
9bedc5cd4d85e32db9cd0c1503163742,2019-08-04 15:51:34 +0000, iOS Developer - Swift/objective C, Not Disclosed by Recruiter ,3 - 6 yrs, Application Designing| Xcode| SWIFT| Objective C| iOS| Cocoa,Programming & Design,Chennai,IT Software - Mobile,"IT-Software, Software Services",Software Developer
1b8b1b346d2bc118603a974a06dfca7d,2019-08-04 05:45:08 +0000, iPhone Developer, Not Disclosed by Recruiter ,1 - 4 yrs, application development| xml| multithreading| development| c| google| gps| xcode| opengl| iphone| cocoa| animation| sql| objective c| java| application| web| design| oops| debugging| applications,Programming & Design,"Chandigarh,Chandigarh","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
3b464cdb372a6718f916fc1547c0bd49,2019-08-04 22:21:01 +0000, Java Application Developer, Not Disclosed by Recruiter ,5 - 10 yrs, Application Development| Core Java,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",Software Developer
0b6eb1c5ad364f9154aac0cf7ff88131,2019-08-05 14:22:17 +0000, Java Developer, Not Disclosed by Recruiter ,2 - 7 yrs, .NET| HTML| Python| assembly language| JavaScript| design| Oracle| SQL,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
49af91154dda8cc51bd670d88999cb29,2019-07-04 10:12:43 +0000, Java Developer, Not Disclosed by Recruiter ,5 - 10 yrs, applets| cryptography| java| smart card| life cycle| embedded software| test scripts,Programming & Design,"Delhi NCR,Gurgaon (1) ,...More",IT Software - System Programming,"Banking, Financial Services, Broking",Software Developer
05ab4faa6a561376c895c3e936e0e5bb,2019-08-04 11:53:20 +0000, Java Developer, Not Disclosed by Recruiter ,4 - 6 yrs, Architecture| Compliance| Investigation| Continuous improvement,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer
a5a4c87be9638fc50196739a8008ee21,2019-08-05 11:08:36 +0000, Java Developer, Not Disclosed by Recruiter ,0 - 3 yrs, assembly language| C| JavaScript| .NET| HTML| Oracle| Python| SQL,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
88b7914ebdc36ce7bd9fe9bc2e200ad5,2019-08-06 00:23:10 +0000, Java Developer, Not Disclosed by Recruiter ,4 - 5 yrs, assembly language| JavaScript| .NET| HTML| Oracle| Python| SQL,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","Consumer Electronics, Appliances, Durables",Software Developer
b30ee2facf9ba101e7fb604f9e80ff4b,2019-07-05 15:00:48 +0000, Java Developer, Not Disclosed by Recruiter ,3 - 8 yrs, Azure| Db2| RDBMS| Analytical| PAAS| J2Ee| Oracle| Object oriented programming| Business Executive| SQL,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
292f32d29f91150f6b88616cd7f0e009,2019-07-06 10:37:06 +0000, Java Developer, Not Disclosed by Recruiter ,4 - 5 yrs, Back office| MIS| Helpdesk| XML| microsoft| Financial reporting| Oracle| Performance management| J2Ee| Accounts reconciliation,Back Office/Web/Transaction Processing,Mumbai,"ITES , BPO , KPO , LPO , Customer Service , Operations","Banking, Financial Services, Broking",Assistant Manager/Manager-(NonTechnical)
ef71c5131b223eb3fd2b62ae5132130c,2019-08-06 06:37:32 +0000, Java Developer, Not Disclosed by Recruiter ,2 - 6 yrs, Backend| Networking| Cloud| Banking| Financial services,Institutional Sales,Mumbai,"Sales , Retail , Business Development","Strategy, Management Consulting Firms",Sales/Business Development Manager
097ac31e9764a87b7a2831656abdcfb2,2019-08-05 09:07:33 +0000, Java Developers, Not Disclosed by Recruiter ,3 - 5 yrs, Analytical skills| Unit testing| UI| analytical| design| Sound,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
dddae9306024fd97a4a9d91db69a2e9b,2019-07-07 05:09:19 +0000, Java Developers, Not Disclosed by Recruiter ,5 - 10 yrs, BPO| Analytical skills| Core Java| Payroll| Linux| Staffing| XML| professional services| business process outsourcing| Recruitment,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer
357f69f744babaac8c09f33cfea299c0,2019-08-04 03:13:53 +0000, Java Full-stack Developer," 7,00,000 - 17,00,000 PA. ",4 - 9 yrs, Angularjs| Hibernate| Core Java| Front End| MySQL| Javascript| J2Ee| Node.Js| Spring| Oracle| React.Js,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
daffdffedfed7a66f5e3127d7f483e68,2019-08-05 08:37:03 +0000, JAVASCRIPT DEVELOPER, Not Disclosed by Recruiter ,2 - 7 yrs, Android| Javascript| Monitoring| development| css| technical| Client engagement| mobile| developing| ios| POP| Mobile development| Analytical| scrum| agile| applications,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
e3e6756361b93c034771d27153a9b64d,2019-07-04 14:17:27 +0000, Job Opening for Accountant at Ahmedabad," 1,00,000 - 5,00,000 PA. ",1 - 3 yrs, Accounting| finance,Accounts,Ahmedabad,"Accounts , Finance , Tax , Company Secretary , Audit","Banking, Financial Services, Broking",Accounts Executive/Accountant
e5be7c204089f8224f9fd129ad858c2b,2019-08-04 02:44:40 +0000, Job Opening For Accountant at Ahmedabad," 1,00,000 - 5,00,000 PA. ",1 - 3 yrs, Accounting| finance,Accounts,Ahmedabad,"Accounts , Finance , Tax , Company Secretary , Audit","Banking, Financial Services, Broking",Accounts Executive/Accountant
4aabc7b9dcefcd87d1e9d3f8a0c13490,2019-08-04 15:27:46 +0000, Junior Accountant," 2,75,000 - 3,00,000 PA. ",3 - 4 yrs, accountant,Accounts,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","FMCG, Foods, Beverage",Accounts Executive/Accountant
703a6509ba3e96cc3aa51f3777d58c71,2019-07-05 20:22:44 +0000, Junior Accountant," 50,000 - 1,50,000 PA. ",0 - 1 yrs, Accounting,Accounts,Noida (Sector-132 Noida) ,"Accounts , Finance , Tax , Company Secretary , Audit","FMCG, Foods, Beverage",Accounts Executive/Accountant
ee0536f4b362296622b92358308dca3b,2019-07-04 11:16:19 +0000, Junior Accountant," 50,000 - 1,50,000 PA. ",0 - 1 yrs, Accounting,Accounts,Noida (Sector-132 Noida) ,"Accounts , Finance , Tax , Company Secretary , Audit","FMCG, Foods, Beverage",Accounts Executive/Accountant
45bee97d01bb9dd6ab658ff07bf79ecd,2019-08-06 03:15:01 +0000, Junior Accountant, Not Disclosed by Recruiter ,3 - 8 yrs, Accounting| Accounts finalisation| Commerce| Taxation,Accounts,Pune,"Accounts , Finance , Tax , Company Secretary , Audit","Internet, Ecommerce",Accounts Executive/Accountant
497631a7c910339c2d88b56710107c4a,2019-08-04 05:54:05 +0000, Junior Accountant, Not Disclosed by Recruiter ,1 - 5 yrs, Accounting| Corporate accounting| Accounts| Audit| Credit Officers| Finance| Tax| Risk Management,Accounts,"Delhi,Chandigarh","Accounts , Finance , Tax , Company Secretary , Audit","Construction, Engineering, Cement, Metals",Accounts Executive/Accountant
d2f0c46a9227d473af2f3bee3169a10c,2019-07-05 20:19:37 +0000, Junior Accountant," 1,50,000 - 1,75,000 PA. ",0 - 2 yrs, Accounting| Financial Planning| Tally ERP,Accounts,Delhi NCR,"Accounts , Finance , Tax , Company Secretary , Audit","Wellness , Fitness , Sports, Beauty",Accounts Executive/Accountant
c0528d6fc9676859e0d2199ff63e69f3,2019-08-06 04:32:10 +0000, Junior Research Fellow, Not Disclosed by Recruiter ,3 - 8 yrs, Analytical chemistry| Biotechnology| Nutrition| Formulation| Biochemistry| Animal handling,R&D,Bengaluru,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Education, Teaching, Training",Bio-Technical Research Associate/Scientist
0072e403cc0c289da23bca12ed230335,2019-07-05 11:57:14 +0000, Junior Software Developer, Not Disclosed by Recruiter ,4 - 8 yrs, Application development| Object oriented programming| Team management skills| VB.NET| Project development| ASP.Net| Solution design| Design development| MSC| C,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
7f03110b51a3319e9782bd4e370caec2,2019-08-05 14:31:37 +0000, Key Account Manager, Not Disclosed by Recruiter ,2 - 5 yrs, Administration| Strategic planning| Healthcare| Field sales| Project management| Personnel management| Relationship| government business| Management| Salesforce,Retail Sales,Chennai,"Sales , Retail , Business Development","Pharma, Biotech, Clinical Research",Sales/Business Development Manager
2f0b7a72a6fb578de5947168a3f9e349,2019-08-05 19:24:24 +0000, Lead Engineer, Not Disclosed by Recruiter ,2 - 7 yrs, Application programming| Technical| Web development| Javascript| Tools| Technical Lead| Software| Adobe| Software services,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Team Lead/Technical Lead
44bfafa291da6bf5300fe026887196a6,2019-08-05 19:34:22 +0000, Lead Generation Executive, Not Disclosed by Recruiter ,0 - 4 yrs, B2B| Lead Generation| Sales| Inside sales,Retail Sales,"Bengaluru,Kormangal","Sales , Retail , Business Development","Education, Teaching, Training",Sales Executive/Officer
de14721839e2b38b7818f464c48b8c22,2019-08-06 04:29:24 +0000, Lead Software Engineer, Not Disclosed by Recruiter ,5 - 10 yrs, Automation| Semiconductor| Front end| EDA tools| Eclipse| Intellectual property| Hardware,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
505d619a2d60345aa77db3a5448851f4,2019-08-04 13:11:59 +0000, Magento Developer, Not Disclosed by Recruiter ,4 - 9 yrs, Analytical| Javascript| PHP| Unix| development| website| technical| Zend| SQL| GIT| Linux| web| MySQL| design| scrum| MVC| agile| architecture| magento,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
d827a9f68b7fd9c4325fb9be5f15f791,2019-08-05 05:46:39 +0000, Magento Developer, Not Disclosed by Recruiter ,2 - 4 yrs, Analytical| Web development| Technical skills| Computer science| CVS| Coding| MySQL| PHP| Module| SQL,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","Internet, Ecommerce",Software Developer
98754a77befa8c1b22c4d74a776ee758,2019-08-05 21:26:38 +0000, Magento Developer, Not Disclosed by Recruiter ,3 - 8 yrs, Backend| Web technologies| RDBMS| OOPS| MySQL| MVC architecture| PHP| E-commerce| Monitoring| Visual Design,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer
9c575e367926a770dabec7a69a9cf295,2019-08-05 02:26:48 +0000, Magento Developer," 1,75,000 - 4,50,000 PA. ",1 - 6 yrs, Bca| jQuery| magento developer| computer science| Github| Javascript| php| MCA| JIRA,Programming & Design,"Mumbai,Navi Mumbai,Pune","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
033017b95c076bc45d386c79c97fdf51,2019-08-05 23:50:09 +0000, Managed Content Services, Not Disclosed by Recruiter ,5 - 10 yrs, Aircraft maintenance| RSS| Aviation| Aerospace| Project management| XML| Operations| MS Office Word| Software solutions,R&D,Chennai,"Engineering Design , R&D","IT-Software, Software Services",R&D Executive
71048238b70ad6d2a0ffec793a0ddfce,2019-08-05 23:07:02 +0000, Managed Content Services, Not Disclosed by Recruiter ,2 - 7 yrs, Aircraft maintenance| RSS| Aviation| Aerospace| Project management| XML| Operations| MS Office Word| Software solutions,R&D,Chennai,"Engineering Design , R&D","IT-Software, Software Services",R&D Executive
d6edaff8ec523c75362381f61c66a9c8,2019-08-05 23:43:34 +0000, Manager, Not Disclosed by Recruiter ,2 - 7 yrs, academic| team handling| client servicing| client| process improvement| payroll| monitoring,Retail Sales,"Pune,pune","Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
77d7f9119e8682e85011b7cea2fd0ec6,2019-07-07 00:32:03 +0000, Manager, Not Disclosed by Recruiter ,9 - 14 yrs, Auditing| Billing| Financial services| Consulting| Project management| Coso| Cobit| Client management| People development| Time management,Accounts,Delhi,"Accounts , Finance , Tax , Company Secretary , Audit","Recruitment, Staffing",Chartered Accountant
da9548014122d3f1e6ec4c7d9bec72a8,2019-07-05 19:05:35 +0000, Manager - Accounts, Not Disclosed by Recruiter ,8 - 13 yrs, Accounting Standards| Finance| Taxation| Auditing| Direct Tax| Fund Management| Financial Reporting| Tax Audit| Vendor Payments| Internal Audit| Working Capital| Cost Audit| fico| SAP,Accounts,Delhi,"Accounts , Finance , Tax , Company Secretary , Audit","Oil and Gas, Energy, Power, Infrastructure",Accounts Manager
5b17a81cbef8b2b0e72b31027edd3de6,2019-07-05 21:22:05 +0000, Manager - Business Development, Not Disclosed by Recruiter ,4 - 7 yrs, automotive| business intelligence| brand building| client interaction| marketing strategies| working| manager business development| experience| it| communication skills,Corporate Sales,"Gurgaon,Gurgaon","Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
2283df775c48ae694b3aea46e6f8ea3c,2019-07-06 15:19:51 +0000, Manager - Finance, Not Disclosed by Recruiter ,2 - 3 yrs, Auditor| Financial statements| C| CSR| Financial reporting| Accounting| Quality audit| xbrl| Tax audit,Accounts,Mumbai,"Accounts , Finance , Tax , Company Secretary , Audit","Pharma, Biotech, Clinical Research",Chartered Accountant
7d2cc180d80d375f1491a0c5cc731062,2019-08-05 11:02:06 +0000, Manager - Legal, Not Disclosed by Recruiter ,8 - 10 yrs, Analytical skills| Labour laws| MIS| Legal| Corporate| Metrology| Litigation matters| Contract law| Consumer protection act| Advisory,,Kolkata,"Legal , Regulatory , Intellectual Property","Strategy, Management Consulting Firms",Legal Manager
c26d6c4a1af25858438bd68cd5596df7,2019-08-04 12:25:54 +0000, Manager / Senior Manager," 6,00,000 - 10,00,000 PA. ",7 - 10 yrs, bd| Lead Generation| Social Networking| Cold Calling| Campaigns| Senior Management| Business Development| Franchise| sales| Marketing,Corporate Sales,"Pune,Mumbai,Delhi NCR","Sales , Retail , Business Development","Retail, Wholesale",Sales/Business Development Manager
